"","disable","computer","poverty","a85a","a7584","a6574","black","asian","aindian","latino","chci","sparent","a5564","a2034","mortalityrate","Poor_health","Adult_obesity","Food_environment_index","Physical_inactivity","Uninsured","Adult_smoking","Low_birthweight","per_Female","Excessive_drinking","Primary_care_physicians","Access_to_exercise_opportunities","State"
"103",14.1,87.4,9.6,1.4,4.8,9.7,4.4,0.8,0.5,2.1,138.04,7.2,13.6,20.3,0.0400989106462608,0.1612593652,0.355,7.6,0.281,0.1082539683,0.1997406203,0.091879742,0.487843294,0.193090263,0.000379177,0.667192998,"Missouri"
"104",15.7,91.4,10.6,2,4.3,8.7,49.9,2.5,0.5,5.8,144.72,9,13.4,24.5,0.0379710080185835,0.1858833325,0.373,6.5,0.237,0.1027122183,0.1726290157,0.09403446,0.51940034,0.17676055,0.00043238,0.86580663,"Virginia"
"105",21.2,84.8,9.8,2.3,7,12.9,1.4,0.6,0.1,1.5,137.67,4.5,15.7,15.7,0.0441160251461343,0.1472688795,0.299,8.7,0.263,0.1101179836,0.1719547227,0.087117702,0.507986867,0.165936791,0.000677767,0.685910052,"Virginia"
"106",20,77,9.7,1.6,7.2,12.1,1.4,0.4,0.1,2,127.62,5.1,14.9,15.8,0.0584966364434045,0.1516360075,0.26,8.4,0.255,0.138896266,0.1700965244,0.065483476,0.505665004,0.159816813,0.000379331,0.562474004,"Virginia"
"107",5.9,95.7,4.2,1.3,2.8,6.4,9.1,10.3,0.4,15.6,187.36,3.6,9.8,31.4,0.00715726188421234,0.1222278194,0.183,9.3,0.153,0.0674195155,0.1233854163,0.066241923,0.500656379,0.261060909,0.000737463,0.999894041,"Virginia"
"108",8.9,96.9,2.8,0.8,2.8,6.6,17.7,3.3,0.3,13,155.75,7,11.6,20.5,0.0213390237396639,0.1353149959,0.288,9.2,0.201,0.0759705112,0.142336345,0.069716222,0.496228206,0.19295787,0.000274642,0.799357945,"Virginia"
"109",15.2,88.1,16.1,1.8,3.3,7.7,46.9,2.1,0.4,6.9,151.5,7.8,12.4,30.2,0.0270999156405852,0.2037753937,0.299,6.2,0.22,0.1450408389,0.2053073024,0.112047787,0.525397679,0.188963115,0.001039544,0.954812109,"Virginia"
"110",21.8,79.8,12.3,2.2,6.6,12.7,3.2,0.6,0.2,1,128.86,4.3,15.4,16.1,0.0611920205605189,0.1869032003,0.322,7.7,0.315,0.1259646351,0.178624352,0.103151863,0.501067616,0.155134225,0.000652696,0.646479436,"Virginia"
"111",13.4,93.5,7.1,1.7,4.6,10.4,3.2,5.7,1.4,8.9,153.32,5.7,13.3,20.4,0.0293276633184251,0.123681463,0.279,7.7,0.166,0.0661136721,0.1348737276,0.058455019,0.510998394,0.170389994,0.000975751,0.868938889,"Washington"
"112",14.2,90.4,6.6,1.7,4.3,9.5,7.3,1.4,0.3,4.9,143.1,5.8,13.1,17.9,0.0160300081753042,0.1565918005,0.322,8.1,0.336,0.1086623691,0.1907670718,0.081484124,0.510848981,0.150582877,0.00052276,0.59044477,"Tennessee"
"113",13.5,87.9,10.7,1.9,4.6,8.7,29.9,1.5,0.2,4.1,145.67,8.5,13.8,19.3,0.0402207930008159,0.1794997015,0.347,6.5,0.256,0.062836222,0.1806948542,0.094973712,0.517112639,0.193657114,0.000590793,0.884860918,"Illinois"
"114",9,93.2,9.1,1.8,3.4,7.2,13.5,10.8,0.2,6,162.88,6.1,10.6,30.7,0.0152393288980537,0.1698949929,0.257,7.4,0.212,0.0656951884,0.162697407,0.083293442,0.500405433,0.21812054,0.000943211,0.842640528,"Illinois"
"115",8.6,93.6,7,1.4,3.8,8,5.5,4.1,0.5,31.9,144.21,6.1,12.4,18.3,0.0164727376192402,0.1623071798,0.255,9.4,0.166,0.1004568188,0.1408324377,0.070956993,0.502763699,0.207557482,0.000420083,0.960387681,"Illinois"
"116",7.6,96.5,3.1,1,2.8,6.3,7.4,3.2,0.1,18.7,152.07,5.9,9.7,18.2,0.0125083062971505,0.1259237177,0.317,9.5,0.223,0.048337882,0.1368790458,0.070068027,0.505264846,0.238929987,0.000364801,0.934623832,"Illinois"
"117",16.8,86.5,11.7,3.1,6.7,12.3,0.8,0.2,0.2,1.1,132.99,4.6,15.2,15.2,0.103206782159971,0.154634719,0.302,7.3,0.252,0.0656449081,0.1663430208,0.094801223,0.504923373,0.197302412,0.000218962,0.592458748,"Illinois"
"118",15.9,85.5,9.1,3.2,6.8,11.2,0.9,0.4,0.1,7,133.83,4.4,15.3,15.5,0.0470946239675409,0.1619026913,0.334,8,0.272,0.0750744081,0.1673713577,0.071461934,0.510270347,0.192195606,0.00038365,0.506595329,"Illinois"
"119",13.9,89.6,11.5,2.3,4.9,9.8,13,2.6,0.3,12.8,138.96,8.6,13.6,18.6,0.0235848226386136,0.1745003753,0.342,7.6,0.272,0.0721434967,0.1774163822,0.084299593,0.511115076,0.184034349,0.000766342,0.928027609,"Illinois"
"120",16.9,84.6,9.7,3.2,6.5,12,0.3,0.2,0.1,1.2,135.13,7.1,15.7,16,0.0576036866359447,0.1579408104,0.283,7,0.243,0.0657461726,0.1668978135,0.082695253,0.511841057,0.196830439,0.000226449,0.519810508,"Illinois"
"121",11.5,91.3,7.3,1.6,4.5,9.4,2.2,1.2,0.3,21.8,137.71,7.5,12.1,17.2,0.0242641431957743,0.1615707299,0.324,9,0.244,0.0789784664,0.1530302766,0.073087265,0.500700895,0.205533718,0.000522534,0.906212499,"Illinois"
"122",15.4,88.8,13,2.4,5,9.1,3.9,1.2,0.2,2.5,144.09,5.9,12.9,25.8,0.0235825881890537,0.1840180264,0.288,7.3,0.242,0.061592352,0.1889944138,0.074660006,0.515427087,0.209913205,0.0007616,0.790989921,"Illinois"
"123",9.9,96.1,5.7,1.6,3.4,7.9,2,10.6,0.6,16.7,158.44,5.2,11.6,21.7,0.0182367260893934,0.1195506979,0.259,8.5,0.121,0.0766747892,0.1251774341,0.060704487,0.506414953,0.208505383,0.000915856,0.925334617,"Oregon"
"124",18.5,90.1,5.3,2,5.7,13.7,0.8,1,0.4,8.5,143.09,4.2,16,17.5,0.0427522382054119,0.1430095635,0.303,7.6,0.185,0.092669805,0.1612974523,0.066872428,0.50608304,0.19054227,0.000740134,0.811414995,"Oregon"
"125",10.8,92.8,3.9,2.4,5.4,10.3,4,4.8,0.2,5.3,156.88,4.6,15.7,16.9,0.0194207212728532,0.1202493121,0.265,8.8,0.207,0.0579990202,0.1183409229,0.077168808,0.509454836,0.213476253,0.000891026,0.84071306,"Pennsylvania"
"126",13.5,89.9,9.2,2.5,4.8,9.2,7.4,3.3,0.3,24.5,144.98,7.8,13.2,19.6,0.0266232002173322,0.1589820463,0.311,8.6,0.254,0.0858933237,0.1501862544,0.080222535,0.511908401,0.19909813,0.000962058,0.699296417,"Pennsylvania"
"127",16.5,83.8,9.6,2.2,6.5,10.5,1.4,0.6,0.1,1,138.74,4.4,14.4,20.5,0.0386807292606823,0.1568912393,0.319,8,0.29,0.0813063947,0.1754453941,0.071637427,0.510918391,0.198346774,0.000481037,0.307142143,"Pennsylvania"
"128",15.8,84.7,10.8,3.1,5.8,10.7,5.1,1.2,0.2,11.9,139.61,7.2,14.1,18.8,0.0484816430869584,0.1668709392,0.274,8,0.276,0.0781002405,0.1714773526,0.082018357,0.506000639,0.201131796,0.000769354,0.399385513,"Pennsylvania"
"129",13.9,85.2,9.4,2.6,5.6,10.7,1.8,1.1,0.1,2.8,139.78,4.6,14.2,21.1,0.024443901246639,0.1427138109,0.351,8.1,0.275,0.0667554129,0.1656783918,0.087992451,0.517765733,0.203692354,0.000539957,0.484181589,"Pennsylvania"
"130",16.7,80.8,10.7,2.7,6.5,11.3,0.5,0.3,0.1,0.9,132.96,4.9,15.3,16.9,0.0549941568708325,0.1512674434,0.313,8.3,0.271,0.0882954545,0.173505696,0.073967062,0.503097134,0.191922493,0.000472654,0.338738938,"Pennsylvania"
"131",14.7,85.1,5.5,1.6,5.2,11.2,1,0.4,0.2,2,132.96,5.2,15.1,17,0.0303430936951386,0.1201721611,0.338,8.6,0.292,0.0933826443,0.1529118403,0.07051114,0.493714535,0.213561251,0.000284557,0.25991429,"Pennsylvania"
"132",14.7,90.7,4.6,2.8,5,10.6,1.9,2.7,0.3,5,149.35,4.7,15.6,18.4,0.0299033937300517,0.1190764032,0.292,8.3,0.237,0.0479732215,0.1727072551,0.068712656,0.518437071,0.199444938,0.000800966,0.940249642,"Rhode Island"
"133",11.4,92.9,4.7,2.6,5.6,11.8,1.4,1.9,0.7,3.2,161.82,4.9,16.1,18.5,0.022190697342664,0.1125806209,0.234,8,0.182,0.0408458304,0.1266912412,0.061828376,0.516612822,0.214122265,0.000924777,0.761362115,"Rhode Island"
"134",14.1,79.5,12,2.3,5.4,11.5,31.1,0.2,0.3,7.5,132.59,7.5,14.3,17.7,0.0389408099688473,0.178302177,0.351,7,0.283,0.1438582441,0.188650661,0.120216837,0.511357966,0.163361907,0.00063138,0.427802069,"South Carolina"
"135",24.5,81.6,18,1.9,7.1,13.7,47.5,0.6,0.1,3.1,128.75,7.8,15.1,18.1,0.0534124629080119,0.2197020962,0.403,6.9,0.283,0.1405593852,0.203822499,0.102776627,0.506907013,0.149558214,0.000296077,0.222184095,"South Carolina"
"136",17.9,85.2,14.6,1.7,4.8,9.3,46.7,1.4,0.3,4,135.72,8.4,12.6,21.5,0.065720294426919,0.2268446143,0.347,6.4,0.285,0.1321033961,0.1957283306,0.105373676,0.516667287,0.161983181,0.000511723,0.366801295,"South Carolina"
"137",24,77.8,21.2,2.4,4.5,10.9,45.8,0.2,0.2,2.5,127.29,10.4,14.4,16.5,0.0521030693444487,0.2289520992,0.354,6.9,0.331,0.126325237,0.1815700808,0.109247968,0.523390588,0.155147772,0.00018412,0.529286946,"South Carolina"
"138",17.9,77.9,15.9,1.8,5.3,11.3,41.1,0.4,0.2,2,132.72,8.5,14.2,18.1,0.0359270680518547,0.2118750867,0.378,6.5,0.312,0.1312832859,0.1955426547,0.126453228,0.527411726,0.14724455,0.000503346,0.308556952,"South Carolina"
"139",10.2,93.3,7.4,1.2,4,8.9,19.2,2.1,0.8,5.5,148.48,7.6,12.6,18.2,0.0251716414099038,0.1630789036,0.316,7.9,0.223,0.1042614484,0.16836733,0.084447263,0.517421845,0.199574543,0.000453831,0.647047635,"South Carolina"
"140",15.3,83.4,12.8,1.6,4.1,12.6,41.6,0.4,0.2,13.4,132.11,6.8,14.4,18.6,0.0379690034862449,0.2324590134,0.394,7.4,0.304,0.1917637271,0.1862225303,0.108141962,0.491937467,0.157679051,0.000323462,0.051741535,"South Carolina"
"141",15.2,84.8,14.6,2,5,9,0.8,2.9,2.4,41.8,122.95,6.7,12.3,18.6,0.0392198809141798,0.2068696217,0.27,8,0.211,0.1161034306,0.1400330581,0.062251176,0.493929144,0.176383182,0.000249848,0.486238532,"California"
"142",17.2,92.5,11.1,2.3,5.2,10.5,1.5,4.6,1.2,16.3,143.59,4.9,12.9,23.8,0.0203237970041858,0.1627319333,0.254,6.8,0.199,0.0808936699,0.1415561774,0.059578207,0.505267473,0.189385845,0.000616651,0.733018182,"California"
"143",12.2,90.5,14.6,1,3.1,5.8,6.4,3.9,1.6,54.5,124.36,10,9.4,25.2,0.0138736572281754,0.2171846518,0.259,7.8,0.197,0.0888019641,0.1454645021,0.063791554,0.449484261,0.191670884,0.000410691,0.44600672,"California"
"144",11.6,94,6.1,2.4,5.6,11.5,1.9,3.6,0.9,22.5,150.85,4,13.8,22.1,0.0140840111263688,0.1312974492,0.229,7.9,0.147,0.0802589595,0.1121189403,0.05864164,0.493327725,0.205118495,0.000852875,0.896738949,"California"
"145",13.2,89.2,18.3,1.6,3.3,7,4.8,10.3,1.2,53.1,129.87,9.4,10.4,22.6,0.0295655671761866,0.2417111184,0.268,7.8,0.212,0.1081741509,0.1418186937,0.076800392,0.501178163,0.160947999,0.000652401,0.794303832,"California"
"146",11.1,87.5,17.2,1.2,3,6.4,5.5,4.7,1,53.3,125.56,8.7,10.4,23.1,0.0334536176742153,0.240440379,0.316,7.8,0.236,0.0965264341,0.1619314053,0.071404772,0.487047745,0.194781733,0.000490832,0.780622678,"California"
"147",8.5,95.3,7.4,1.9,4.3,8.1,1.8,20.5,0.5,34.1,150.59,5.2,12.5,21.1,0.017012098049949,0.1529273031,0.192,8.9,0.163,0.1002997636,0.0999516076,0.063563526,0.506531376,0.169784091,0.000949278,0.970935795,"California"
"148",10.9,92.7,6.1,2,4.3,8.7,1.8,7.3,0.8,42.7,145.32,5.2,13,20.2,0.0216224600953974,0.1494540915,0.207,9,0.173,0.0992689907,0.1064246705,0.061671233,0.505040377,0.188261644,0.000767751,0.970211996,"California"
"149",21.1,89.6,7.4,3,7.9,16.6,0.7,1.5,0.8,12.1,137.28,4.9,18.3,13.5,0.0416648392614359,0.1284324303,0.258,8,0.194,0.0714307407,0.1174399119,0.050509165,0.500188174,0.18291472,0.000490765,0.757777875,"California"
"150",13.6,89,13.3,2,4.7,8.3,1.9,15.7,0.9,31,129.42,8.8,12.1,20.3,0.0289235282572541,0.182410647,0.297,6.9,0.207,0.1100917431,0.1307124651,0.063056219,0.501639921,0.169200078,0.000818967,0.261587342,"California"
"151",8.2,95.3,4,2.3,4.6,8.8,2.3,28.7,0.4,24.4,162.39,4.2,13,20.3,0.013384532418507,0.1152598811,0.187,8.9,0.155,0.0570542789,0.0908424947,0.068540745,0.507061351,0.169358258,0.001028577,0.962473432,"California"
"152",19.6,90.5,7.9,3,7.5,15.1,1.8,1.4,1.8,12.2,139.84,4.6,16.6,17.2,0.0220026036414309,0.1384355252,0.221,7,0.166,0.0724518709,0.1229873162,0.058294574,0.480113003,0.190923355,0.000856467,0.770125531,"California"
"153",12.5,91,11.6,1.5,3.6,7.4,7,15.6,0.6,41.4,129.99,7.7,11.1,20.8,0.0267052852549624,0.2041223831,0.28,7.8,0.221,0.0859779087,0.122277161,0.071466697,0.501121017,0.178657016,0.000589446,0.730310256,"California"
"154",9.6,93.2,9,1.5,3.1,7,9.2,3.7,0.9,29.9,159.9,5.7,10,29.2,0.017446112447871,0.1433583541,0.166,7.9,0.124,0.1212764095,0.1592843582,0.090627037,0.499067902,0.256606818,0.001295153,0.998260458,"Colorado"
"155",10.3,93.1,6.7,1.2,3.2,7.4,1.2,1.6,0.8,29.4,142.12,6.2,11.5,21.5,0.0225895229156393,0.1400767253,0.264,8.6,0.178,0.0844253656,0.15520743,0.079293256,0.496188952,0.205620025,0.000483915,0.754790863,"Colorado"
"156",6.7,98.2,1.9,1,2.9,7.5,1.5,4.8,0.4,8.7,171.78,4.7,12.4,15.9,0.0113776927206105,0.0828916695,0.175,9,0.103,0.0353164461,0.0952750229,0.087201414,0.502309574,0.196925569,0.0006669,0.933438425,"Colorado"
"157",9.7,96,5.1,1.7,4.1,9.4,1,2.2,0.8,11.5,163.11,4.2,12.6,25.2,0.0176881073154588,0.1036782733,0.178,7.9,0.132,0.0699072815,0.1260744805,0.081422792,0.501016197,0.21505528,0.000863369,0.939278443,"Colorado"
"158",15.8,86.7,11,1.9,7.9,13.3,0.4,0.9,0.9,20.6,140,4,15.1,14.9,0.0236888236130194,0.1491072656,0.2,7.4,0.162,0.1316330728,0.1396724274,0.075892857,0.506715536,0.156989122,0.000683828,0.758988274,"Colorado"
"159",14,89.4,7.4,2.4,7.7,16.8,12,1.2,0.3,9.2,143.98,4.7,16.2,15,0.0244236455780117,0.1640621937,0.316,8.5,0.27,0.0937883593,0.1756139165,0.077988615,0.515770644,0.153042014,0.000653922,0.788693601,"Delaware"
"160",11.6,89.1,8.4,2.6,4.9,9.5,13.5,4,0.2,18.1,150.25,7.5,13.8,20.2,0.0222709358457126,0.1292249666,0.27,8,0.21,0.0701754386,0.1364890156,0.081175815,0.517532896,0.178228753,0.000906373,0.956273617,"Connecticut"
"161",11.8,90.1,7.5,2.6,4.9,9.2,13.8,5.3,0.3,18,152.42,6.9,13.7,19.6,0.0213958375574243,0.1284677417,0.263,8.2,0.212,0.0577438888,0.1258687662,0.08606842,0.514070658,0.183072392,0.000946597,0.965984873,"Connecticut"
"162",12.5,84.5,14.6,1.5,3.6,8,53.7,2.6,0.2,6.4,146.45,10.7,12.5,21.7,0.0278916478941271,0.1970832623,0.325,5.8,0.274,0.1364939893,0.2051838684,0.114769491,0.524105957,0.131418338,0.000827231,0.868335267,"Tennessee"
"163",19.9,86.8,9.6,2,5.8,11.8,1.7,0.6,0.1,3.6,132.31,5.2,14.7,17.3,0.0296230467303562,0.1790513984,0.337,8.1,0.335,0.1211273718,0.2123721872,0.07606325,0.507611843,0.13828818,0.000375657,0.576263933,"Tennessee"
"164",11.5,92.5,11,1.3,3.4,7.2,27.1,3.6,0.2,10.2,154.22,7.6,11.4,27.3,0.0242568803630446,0.1687089723,0.304,7.1,0.255,0.1401242928,0.2094883479,0.087738073,0.518357417,0.176260741,0.000919149,0.88681961,"Tennessee"
"165",15.1,92.8,10.5,1,2.4,5.7,20.1,2.2,0.6,10,146.01,9,9.3,27.8,0.0286477300315611,0.1971861039,0.308,6.8,0.284,0.088246869,0.2104055819,0.075366394,0.500040872,0.17169751,0.00041865,0.609785819,"Tennessee"
"166",23.4,75.9,17.6,1.9,6.1,12.8,1.9,0.2,0.9,2.4,124.94,8.5,15.4,16.2,0.0363392407894001,0.2311466814,0.329,6.6,0.399,0.1166846071,0.248749882,0.091044222,0.518697294,0.122867434,0.000483477,0.762436207,"Tennessee"
"167",22.1,84.7,15.9,2.7,5.7,11.4,10.3,0.4,0.3,4.4,129.37,7.7,14.2,16.2,0.0594707106749926,0.2289051131,0.33,7.2,0.393,0.1271116943,0.2269704339,0.090687271,0.516188109,0.123455641,0.000489572,0.714339611,"Tennessee"
"168",16.4,87.9,10.3,1.3,4.1,8.7,18.4,0.8,0.3,2.8,134.28,8,13.3,18.6,0.032477549893636,0.1823565327,0.346,7.5,0.352,0.1030059208,0.2020288819,0.090222653,0.506908308,0.149484293,0.000323258,0.71585272,"Tennessee"
"169",19.3,83.6,14.2,2.3,4.8,10.1,12.9,0.8,0.6,3.4,130.91,10.1,13.1,17.5,0.037513397642015,0.2164749923,0.371,6.5,0.344,0.1030328343,0.2278908359,0.111311673,0.519067572,0.136688842,0.000554192,0.617373158,"Tennessee"
"170",14.6,87.8,8.4,2.3,5.1,9.9,19.1,2.1,0.2,5.6,147.17,6.4,13.4,20.7,0.0370587944636906,0.1685368949,0.31,6.7,0.28,0.1125269073,0.2014660667,0.101586,0.517683333,0.143745731,0.001098566,0.898841775,"Tennessee"
"171",16.7,81.1,12.3,1.6,6.7,12.3,0.3,0.1,0.3,2.1,126.76,6.5,15,15.6,0.0650964611196591,0.1987724238,0.344,8.3,0.318,0.1218869912,0.2203433385,0.087553648,0.502265681,0.13935498,0.000536577,0.732600297,"Tennessee"
"172",20.6,86.6,12.1,2.5,6.9,12.1,2,0.6,0.1,1.9,139.08,5.9,14.5,16.8,0.0247355202070173,0.1778468367,0.319,7.1,0.309,0.1119729499,0.2150321407,0.084825117,0.514913798,0.117967514,0.001345741,0.784833857,"Tennessee"
"173",16.5,85.1,7,2.2,6.4,12.4,1.6,0.9,0.2,3.2,140.27,5.8,16,16.9,0.041804675692189,0.1428223179,0.277,8.2,0.252,0.0619380619,0.1776226101,0.070718232,0.49947313,0.194381679,0.000255346,0.383523161,"New York"
"174",16.7,86.4,10.8,2.7,5.3,11,2.1,0.8,0.4,3.1,137.12,8.4,14.9,17.7,0.0298557593625795,0.1657626746,0.251,8.1,0.293,0.0671193463,0.2103836852,0.073012439,0.502582299,0.204233369,0.000518595,0.844807405,"New York"
"175",14,90.5,7.8,2.2,4.5,9.8,6.5,2.7,0.1,4.9,149.63,5.9,14.4,20.8,0.0194428067886755,0.142048274,0.294,8.3,0.235,0.0519412021,0.1671435302,0.076311337,0.506078591,0.220203214,0.000524129,0.75858219,"New York"
"176",15.7,83.6,11.9,1.5,5.1,10,5.7,0.6,7.1,3.5,136.69,6,14,21.6,0.0258485276280993,0.1509977126,0.267,7.4,0.306,0.0778342246,0.229049751,0.083548665,0.450455276,0.202810631,0.000611923,0.739161612,"New York"
"177",9.6,90.3,9.7,2.1,4.6,8.6,18.3,25.5,0.5,28,141.47,5.8,13,22.1,0.0204922888438575,0.184805006,0.239,8.7,0.29,0.12944334,0.123078644,0.081205472,0.514988509,0.172198916,0.000643824,0.983931212,"New York"
"178",14.9,87.6,7.6,2.3,5.6,11,3.2,0.6,0.3,2.7,137.24,4.7,15.4,17.7,0.050656077912316,0.1427603234,0.308,8.3,0.258,0.0620888158,0.1902260533,0.078412623,0.481375405,0.196009071,0.000305319,0.679653885,"New York"
"179",10.3,91.2,11.8,2.4,4.9,8.9,14.8,12.2,0.4,25.8,170.6,4.7,11.4,29.3,0.0192791678767312,0.1453223693,0.156,8.3,0.186,0.078594351,0.1326867152,0.084070026,0.525882533,0.26517786,0.001366966,1,"New York"
"180",14.6,87.5,8.2,2.7,5.1,10.6,4.3,0.6,0.1,3,139.76,6.5,15.6,18.4,0.0168513837578586,0.1365135938,0.309,8.5,0.279,0.0669135279,0.2036139907,0.065209337,0.487407046,0.230619168,0.000293787,0.8104616,"New York"
"181",9.1,88.4,9.6,2.2,4.9,8.5,12.3,5.9,0.2,17.7,154.41,4.8,12.1,18.1,0.0187291791399929,0.1408907799,0.235,8.8,0.263,0.0750406397,0.1170475495,0.061957697,0.510015913,0.159833285,0.000904805,0.930398124,"New York"
"182",13.9,86.6,9.8,2.5,5.4,10.6,7,1.1,1,3,143.12,6.4,15.7,18.4,0.0294630595011239,0.1584632411,0.316,8.1,0.256,0.054728298,0.2154864701,0.081220626,0.512556787,0.181356338,0.000442037,0.837256143,"New York"
"183",16.9,87.8,6.6,2.9,6.9,13,3.2,0.3,0.2,3,144.61,4.7,16.7,17.3,0.0402144772117962,0.1340950164,0.267,8.6,0.278,0.0681722394,0.1671410504,0.070918823,0.478846255,0.221482458,0.000389833,1,"New York"
"184",8.4,93.6,3.8,3,4.9,9.6,11.7,9.7,0.3,16.9,159.47,4.1,14.2,18,0.0153863935692237,0.1225295812,0.23,9.7,0.251,0.0653216964,0.1074407842,0.079786644,0.514312156,0.179208404,0.001429463,0.988281728,"New York"
"185",17.6,89,8.3,2.5,5.8,12.5,1,0.7,0.1,1.9,141.96,4.1,16.5,16.5,0.0558284948637785,0.1688335105,0.272,8.3,0.248,0.0650642354,0.1745948645,0.06893617,0.502734958,0.196046176,0.00082481,0.632502862,"New York"
"186",19.1,86.3,8.9,2.1,6.3,11.8,1,0.5,0.4,2.2,136.96,5.6,15.8,16.6,0.0399697071693033,0.1621190431,0.312,8.5,0.291,0.0648313974,0.1887345097,0.068859771,0.498939871,0.194998715,0.00036852,0.761950988,"New York"
"187",14.9,90.6,9.8,1.6,3.9,7.7,6.1,1.8,0.5,7.5,140.77,7.2,10.7,27,0.0295288801395911,0.174705054,0.308,7.6,0.318,0.0653575253,0.1919476057,0.066178465,0.473922425,0.231046882,0.000493051,0.636295589,"New York"
"188",9.6,92.8,4.5,2.2,5,9.3,7.8,3.9,0.3,19.3,151.78,4.5,14.2,18.2,0.0160692137495755,0.1415251996,0.248,9.4,0.244,0.0693884948,0.1503843029,0.076875293,0.50800726,0.194252306,0.000739884,0.948651689,"New York"
"189",13.7,86.8,7.2,1.8,4.9,10.6,4.1,0.4,0.5,3.3,136.18,5.6,14.9,19.5,0.0399151802419858,0.1619844868,0.272,8.2,0.264,0.0602932134,0.2192639025,0.06,0.454291388,0.194482369,0.000438885,0.707057289,"New York"
"190",15,90,12,1.8,4.4,9.5,1.1,0.7,0.2,2.6,137.13,6.6,14.8,19.2,0.0262939150791362,0.1613606362,0.3,8,0.279,0.0648094291,0.2172052696,0.071985076,0.498777177,0.236098264,0.000366221,0.753163158,"New York"
"191",15.3,88.8,8.5,2.1,5.3,11,2.8,0.8,0.2,4.4,140.57,5.7,15.5,16.6,0.0377509326701013,0.1627591731,0.321,8.5,0.286,0.0637054663,0.2144009117,0.071594878,0.504548558,0.187829063,0.000284321,0.624280169,"New York"
"192",15.7,88.2,10.9,3,5.8,9.9,5.7,4.3,0.2,4.2,146.15,6,14.2,21.1,0.0328708800525934,0.1720023675,0.267,8,0.259,0.0641665469,0.199102178,0.077041172,0.508575056,0.214385137,0.000824147,0.905672981,"New York"
"193",13.2,87.8,9.8,2.7,5.1,9.8,13.5,3.6,0.5,5.5,151.16,7.1,14.4,20.9,0.0297917081195452,0.1590209225,0.292,7.8,0.25,0.054297432,0.177520262,0.084373605,0.515468283,0.215957096,0.000804268,0.948236203,"New York"
"194",16.4,86.1,11.5,1.5,5.6,11.4,8,1.7,0.3,16,140.57,6.2,14.8,17.6,0.0304643831624679,0.1903673516,0.298,8.2,0.281,0.0878188861,0.1819901996,0.090368609,0.485915964,0.184674533,0.000387302,0.667633822,"New York"
"195",12,89.7,8.2,1.8,3.8,8.1,11,2.7,0.4,20.5,146.54,5.9,12.7,19.1,0.0162324486648811,0.1609237728,0.301,8.7,0.271,0.0647626722,0.1513197744,0.071354942,0.499171963,0.177360051,0.000730841,0.847558964,"New York"
"196",18.4,84.7,10.3,2.6,7.6,14.1,0.9,0.7,0.5,4,143.5,5,15.3,16,0.0274321860224944,0.1680267957,0.321,7.5,0.259,0.1195326279,0.1736825102,0.091574168,0.519198444,0.157762868,0.00073495,0.809251982,"North Carolina"
"197",10.3,90.2,12.2,1.8,4.7,9.1,26.2,2.4,0.4,12.8,148.31,8.2,13,19.7,0.029279950619759,0.185246167,0.324,6.5,0.239,0.1309736372,0.1841792723,0.103388604,0.525096161,0.174272233,0.001086665,0.816314484,"North Carolina"
"198",13.6,87.5,11.9,2.1,4.7,9.2,23.7,1.4,0.3,19,138.31,8.7,13.8,18.6,0.0363327835247342,0.1857432608,0.333,7.1,0.292,0.1155919375,0.1810892862,0.08729334,0.516046237,0.170820156,0.000555482,0.933613572,"Indiana"
"199",11.5,79.7,12.6,2.4,4.6,8.1,1.1,0.3,0.1,4.5,128.83,5.7,11.8,17.6,0.0392861151644405,0.1783007986,0.326,8.3,0.286,0.1307247064,0.2114990525,0.071914894,0.502895095,0.170596399,0.000343053,0.545758572,"Indiana"
"200",11.4,87.4,6.4,1.8,5.8,9.2,1.3,0.7,0.3,7.8,138.88,4.8,14.5,16.9,0.0493363091742042,0.1544257305,0.303,8.8,0.223,0.0991965477,0.1672198243,0.073731501,0.502185561,0.193079953,0.000777184,0.716369453,"Indiana"
"201",17.4,88.6,12.3,2.6,5.7,10.8,7.8,1.3,0.6,3.4,138.72,7.5,14.1,17.9,0.0364227958138067,0.1776040219,0.312,7.2,0.282,0.0970513013,0.2401113214,0.074191229,0.515151148,0.157979222,0.000581424,0.71737239,"Indiana"
"202",17.1,87.3,10.9,2.8,6.1,10.7,0.6,0.1,0.1,3.5,132.11,6.2,14.1,16.1,0.0724316928896221,0.1695988747,0.363,7.6,0.294,0.118748448,0.2049102684,0.090478446,0.508691492,0.160621123,0.000198633,0.448511711,"Indiana"
"203",17.6,80.3,10.1,1.5,5.2,10,0.1,0.3,0.4,1.3,129.33,5.9,14.9,16.9,0.0393658519128225,0.1616256753,0.343,8,0.306,0.1347092094,0.2257325158,0.072883658,0.503071919,0.182470638,0.000323427,0.48662515,"Indiana"
"204",17.8,85.2,11.6,2,5.9,10.7,2.6,0.4,0.3,1.8,134.13,6.6,14.3,18.5,0.0331461954382549,0.1634031207,0.377,8.1,0.283,0.1073230601,0.2129346734,0.077918171,0.480472373,0.167484974,0.000367459,0.634608386,"Indiana"
"205",19.4,86.9,10.5,1.7,6.1,9.8,2.8,0.9,0.1,2,136.22,6.5,13.7,19.8,0.059628675972354,0.1741273296,0.321,7.5,0.32,0.1075077743,0.2024445708,0.081947012,0.493641374,0.177399434,0.000896459,0.632284079,"Indiana"
